Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Codi873 Rice937,F,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,David908 Pacheco179,M,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020ba,af86016d-877d-32bb-8d35-a32aa79fe186,Kassie598 Heller342,F,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020bb,af86016d-877d-32bb-8d35-a32aa79fe186,Isela504 Howe413,F,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146fe,af86016d-877d-32bb-8d35-a32aa79fe186,Mayme605 Bernhard322,F,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146ff,af86016d-877d-32bb-8d35-a32aa79fe186,Brant303 Greenholt190,M,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014700,af86016d-877d-32bb-8d35-a32aa79fe186,Allene83 Bayer639,F,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014701,af86016d-877d-32bb-8d35-a32aa79fe186,Pearl430 Kertzmann286,F,ENDOCRINOLOGY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Sol312 Friesen796,M,PLASTIC AND RECONSTRUCTIVE SURGERY,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b2,af86016d-877d-32bb-8d35-a32aa79fe186,Katie634 Schroeder447,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b3,af86016d-877d-32bb-8d35-a32aa79fe186,Charlie254 Boyer713,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b4,af86016d-877d-32bb-8d35-a32aa79fe186,Ileen763 Schimmel440,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b5,af86016d-877d-32bb-8d35-a32aa79fe186,Ayanna800 Watsica258,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b6,af86016d-877d-32bb-8d35-a32aa79fe186,Lou594 Kertzmann286,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b7,af86016d-877d-32bb-8d35-a32aa79fe186,Cameron381 Cronin387,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b8,af86016d-877d-32bb-8d35-a32aa79fe186,Wendolyn786 Spencer878,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020b9,af86016d-877d-32bb-8d35-a32aa79fe186,Damon455 Schulist381,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020ba,af86016d-877d-32bb-8d35-a32aa79fe186,Forest317 Kohler843,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000020bb,af86016d-877d-32bb-8d35-a32aa79fe186,Brian582 Abernathy524,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146fe,af86016d-877d-32bb-8d35-a32aa79fe186,Sharyl439 Kling921,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000146ff,af86016d-877d-32bb-8d35-a32aa79fe186,Delbert384 Ziemann98,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014700,af86016d-877d-32bb-8d35-a32aa79fe186,Ervin886 Conn188,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014701,af86016d-877d-32bb-8d35-a32aa79fe186,Ahmed109 Bode78,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014702,af86016d-877d-32bb-8d35-a32aa79fe186,Cornell131 Morissette863,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014703,af86016d-877d-32bb-8d35-a32aa79fe186,Tommie457 Larkin917,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014704,af86016d-877d-32bb-8d35-a32aa79fe186,Horacio317 Ponce361,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014705,af86016d-877d-32bb-8d35-a32aa79fe186,Etsuko685 Kreiger457,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014706,af86016d-877d-32bb-8d35-a32aa79fe186,Ronnie7 Howe413,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014707,af86016d-877d-32bb-8d35-a32aa79fe186,Myra819 Leannon79,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014708,af86016d-877d-32bb-8d35-a32aa79fe186,Sang383 Jacobi462,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014709,af86016d-877d-32bb-8d35-a32aa79fe186,Marivel862 Wintheiser220,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001470a,af86016d-877d-32bb-8d35-a32aa79fe186,Shaunta614 McKenzie376,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001470b,af86016d-877d-32bb-8d35-a32aa79fe186,Dick869 Auer97,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001470c,af86016d-877d-32bb-8d35-a32aa79fe186,Fletcher87 McKenzie376,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001470d,af86016d-877d-32bb-8d35-a32aa79fe186,Emanuel231 Quitzon246,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001470e,af86016d-877d-32bb-8d35-a32aa79fe186,Misty404 Dickens475,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001470f,af86016d-877d-32bb-8d35-a32aa79fe186,Alecia465 Shanahan202,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014710,af86016d-877d-32bb-8d35-a32aa79fe186,Brian582 Spinka232,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014711,af86016d-877d-32bb-8d35-a32aa79fe186,Tommy814 Morissette863,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014712,af86016d-877d-32bb-8d35-a32aa79fe186,Arlen68 Gleason633,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014713,af86016d-877d-32bb-8d35-a32aa79fe186,Adriene242 Champlin946,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014714,af86016d-877d-32bb-8d35-a32aa79fe186,Drusilla108 Nitzsche158,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014715,af86016d-877d-32bb-8d35-a32aa79fe186,Verdell500 Prohaska837,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014716,af86016d-877d-32bb-8d35-a32aa79fe186,Franklyn361 Lesch175,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014717,af86016d-877d-32bb-8d35-a32aa79fe186,Temeka297 Torphy630,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014718,af86016d-877d-32bb-8d35-a32aa79fe186,Torri758 Rau926,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014719,af86016d-877d-32bb-8d35-a32aa79fe186,Debbie941 Morissette863,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001471a,af86016d-877d-32bb-8d35-a32aa79fe186,Treena759 Greenfelder433,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001471b,af86016d-877d-32bb-8d35-a32aa79fe186,Maricarmen445 Carvajal694,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001471c,af86016d-877d-32bb-8d35-a32aa79fe186,Adolfo777 Steuber698,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001471d,af86016d-877d-32bb-8d35-a32aa79fe186,Isabel214 Ordóñez148,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001471e,af86016d-877d-32bb-8d35-a32aa79fe186,Ping698 Schinner682,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001471f,af86016d-877d-32bb-8d35-a32aa79fe186,Yi864 Greenholt190,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014720,af86016d-877d-32bb-8d35-a32aa79fe186,Xavier983 Turner526,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014721,af86016d-877d-32bb-8d35-a32aa79fe186,Dianna917 Schoen8,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014722,af86016d-877d-32bb-8d35-a32aa79fe186,Vernon254 Donnelly343,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014723,af86016d-877d-32bb-8d35-a32aa79fe186,Juan88 Reynoso837,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014724,af86016d-877d-32bb-8d35-a32aa79fe186,Lael572 Ryan260,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014725,af86016d-877d-32bb-8d35-a32aa79fe186,Moses679 Reilly981,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014726,af86016d-877d-32bb-8d35-a32aa79fe186,Tyrone215 Hand679,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014727,af86016d-877d-32bb-8d35-a32aa79fe186,Gwen761 Ledner144,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014728,af86016d-877d-32bb-8d35-a32aa79fe186,Sterling124 Mante251,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014729,af86016d-877d-32bb-8d35-a32aa79fe186,Scott935 Lindgren255,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001472a,af86016d-877d-32bb-8d35-a32aa79fe186,Maura912 Little434,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001472b,af86016d-877d-32bb-8d35-a32aa79fe186,Faith802 Lehner980,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001472c,af86016d-877d-32bb-8d35-a32aa79fe186,Latosha740 Hagenes547,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001472d,af86016d-877d-32bb-8d35-a32aa79fe186,Kerry175 King743,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001472e,af86016d-877d-32bb-8d35-a32aa79fe186,Dahlia209 Schowalter414,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001472f,af86016d-877d-32bb-8d35-a32aa79fe186,Fredric73 Bayer639,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014730,af86016d-877d-32bb-8d35-a32aa79fe186,Leif534 Gibson10,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014731,af86016d-877d-32bb-8d35-a32aa79fe186,Dillon740 Dickens475,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014732,af86016d-877d-32bb-8d35-a32aa79fe186,Johnathon489 Hodkiewicz467,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014733,af86016d-877d-32bb-8d35-a32aa79fe186,Alvaro283 Aufderhar910,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014734,af86016d-877d-32bb-8d35-a32aa79fe186,Lavonne167 Douglas31,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014735,af86016d-877d-32bb-8d35-a32aa79fe186,Maynard46 Bashirian201,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014736,af86016d-877d-32bb-8d35-a32aa79fe186,Gale827 Gutmann970,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014737,af86016d-877d-32bb-8d35-a32aa79fe186,Doyle959 Toy286,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014738,af86016d-877d-32bb-8d35-a32aa79fe186,Keith571 Wunsch504,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014739,af86016d-877d-32bb-8d35-a32aa79fe186,Loyce848 Barton704,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001473a,af86016d-877d-32bb-8d35-a32aa79fe186,Hisako109 Bogan287,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001473b,af86016d-877d-32bb-8d35-a32aa79fe186,Camelia346 Rosenbaum794,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001473c,af86016d-877d-32bb-8d35-a32aa79fe186,Milton509 Zulauf375,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001473d,af86016d-877d-32bb-8d35-a32aa79fe186,Herschel574 McKenzie376,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001473e,af86016d-877d-32bb-8d35-a32aa79fe186,Isabell86 Howell947,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001473f,af86016d-877d-32bb-8d35-a32aa79fe186,Phillip440 Tromp100,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014740,af86016d-877d-32bb-8d35-a32aa79fe186,Marvel321 Cormier289,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014741,af86016d-877d-32bb-8d35-a32aa79fe186,Manual570 Kessler503,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014742,af86016d-877d-32bb-8d35-a32aa79fe186,Lydia759 Reynolds644,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014743,af86016d-877d-32bb-8d35-a32aa79fe186,Lieselotte680 Bernhard322,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014744,af86016d-877d-32bb-8d35-a32aa79fe186,Frederick289 Daniel959,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014745,af86016d-877d-32bb-8d35-a32aa79fe186,Tuan998 Donnelly343,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014746,af86016d-877d-32bb-8d35-a32aa79fe186,Zola306 Spinka232,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014747,af86016d-877d-32bb-8d35-a32aa79fe186,Oda116 Ruecker817,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014748,af86016d-877d-32bb-8d35-a32aa79fe186,Laronda769 Kovacek682,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014749,af86016d-877d-32bb-8d35-a32aa79fe186,Kyung736 Beahan375,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001474a,af86016d-877d-32bb-8d35-a32aa79fe186,Lawerence6 Bednar518,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001474b,af86016d-877d-32bb-8d35-a32aa79fe186,Dion244 Kilback373,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001474c,af86016d-877d-32bb-8d35-a32aa79fe186,Taryn906 Schowalter414,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001474d,af86016d-877d-32bb-8d35-a32aa79fe186,Garland107 Kreiger457,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001474e,af86016d-877d-32bb-8d35-a32aa79fe186,Houston994 Kuhn96,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-00000001474f,af86016d-877d-32bb-8d35-a32aa79fe186,Ollie731 O'Conner199,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014750,af86016d-877d-32bb-8d35-a32aa79fe186,Lionel365 O'Reilly797,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014751,af86016d-877d-32bb-8d35-a32aa79fe186,Bud153 Bartell116,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014752,af86016d-877d-32bb-8d35-a32aa79fe186,Verdie59 Bartoletti50,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014753,af86016d-877d-32bb-8d35-a32aa79fe186,Charity776 Paucek755,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014754,af86016d-877d-32bb-8d35-a32aa79fe186,Nathan164 Borer986,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014755,af86016d-877d-32bb-8d35-a32aa79fe186,Omar359 Harvey63,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014756,af86016d-877d-32bb-8d35-a32aa79fe186,Hoyt490 Koch169,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-000000014757,af86016d-877d-32bb-8d35-a32aa79fe186,Tristan353 Goodwin327,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5ec,af86016d-877d-32bb-8d35-a32aa79fe186,Basil991 Spencer878,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5ed,af86016d-877d-32bb-8d35-a32aa79fe186,Tory770 Kulas532,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5ee,af86016d-877d-32bb-8d35-a32aa79fe186,Lise687 Murazik203,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5ef,af86016d-877d-32bb-8d35-a32aa79fe186,Randal152 Dach178,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f0,af86016d-877d-32bb-8d35-a32aa79fe186,Kareem959 Kautzer186,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f1,af86016d-877d-32bb-8d35-a32aa79fe186,Brant303 Welch179,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f2,af86016d-877d-32bb-8d35-a32aa79fe186,Johnathan55 Strosin214,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f3,af86016d-877d-32bb-8d35-a32aa79fe186,Clement78 Olson653,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f4,af86016d-877d-32bb-8d35-a32aa79fe186,Amado512 Herzog843,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f5,af86016d-877d-32bb-8d35-a32aa79fe186,Joe656 Schultz619,M,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f6,af86016d-877d-32bb-8d35-a32aa79fe186,Sabrina514 Mraz590,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f7,af86016d-877d-32bb-8d35-a32aa79fe186,Gertrud593 MacGyver246,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
00000199-2a1a-702a-0000-0000000cc5f8,af86016d-877d-32bb-8d35-a32aa79fe186,Vincenza112 Streich926,F,INTERNAL MEDICINE,133 BROOKLINE AVE,BOSTON,MA,02215-3904,42.338551,-71.018253,0
